timestamp,user_id,user_type,consumption_kwh,production_kwh,battery_level_kwh,grid_import_kwh,grid_export_kwh
2025-03-27 01:00:00,user_003,Small Business,37.92,0.0,0,37.92,0
2025-03-27 02:00:00,user_003,Small Business,34.13,0.0,0,34.13,0
2025-03-27 03:00:00,user_003,Small Business,36.66,0.0,0,36.66,0
2025-03-27 04:00:00,user_003,Small Business,32.72,0.0,0,32.72,0
2025-03-27 05:00:00,user_003,Small Business,36.12,0.0,0,36.12,0
2025-03-27 06:00:00,user_003,Small Business,38.48,0.0,0,38.48,0
2025-03-27 07:00:00,user_003,Small Business,33.37,2.33,0,31.03,0
2025-03-27 08:00:00,user_003,Small Business,41.4,4.5,0,36.9,0
2025-03-27 09:00:00,user_003,Small Business,42.54,6.37,0,36.17,0
2025-03-27 10:00:00,user_003,Small Business,30.01,7.8,0,22.2,0
2025-03-27 11:00:00,user_003,Small Business,32.17,8.7,0,23.47,0
2025-03-27 12:00:00,user_003,Small Business,40.36,9.01,0,31.36,0
2025-03-27 13:00:00,user_003,Small Business,32.98,8.7,0,24.28,0
2025-03-27 14:00:00,user_003,Small Business,40.66,7.8,0,32.86,0
2025-03-27 15:00:00,user_003,Small Business,35.25,2.85,0,32.4,0
2025-03-27 16:00:00,user_003,Small Business,35.31,4.5,0,30.81,0
2025-03-27 17:00:00,user_003,Small Business,30.36,2.33,0,28.03,0
2025-03-27 18:00:00,user_003,Small Business,39.33,0.0,0,39.33,0
2025-03-27 19:00:00,user_003,Small Business,40.2,0.0,0,40.2,0
2025-03-27 20:00:00,user_003,Small Business,43.19,0.0,0,43.19,0
2025-03-27 21:00:00,user_003,Small Business,38.55,0.0,0,38.55,0
2025-03-27 22:00:00,user_003,Small Business,30.89,0.0,0,30.89,0
2025-03-27 23:00:00,user_003,Small Business,40.82,0.0,0,40.82,0
2025-03-28 00:00:00,user_003,Small Business,33.38,0.0,0,33.38,0
2025-03-28 01:00:00,user_003,Small Business,39.26,0.0,0,39.26,0
2025-03-28 02:00:00,user_003,Small Business,33.46,0.0,0,33.46,0
2025-03-28 03:00:00,user_003,Small Business,35.4,0.0,0,35.4,0
2025-03-28 04:00:00,user_003,Small Business,32.39,0.0,0,32.39,0
2025-03-28 05:00:00,user_003,Small Business,33.84,0.0,0,33.84,0
2025-03-28 06:00:00,user_003,Small Business,29.49,0.0,0,29.49,0
2025-03-28 07:00:00,user_003,Small Business,34.22,2.33,0,31.89,0
2025-03-28 08:00:00,user_003,Small Business,35.05,4.5,0,30.55,0
2025-03-28 09:00:00,user_003,Small Business,43.2,2.71,0,40.49,0
2025-03-28 10:00:00,user_003,Small Business,38.68,7.8,0,30.88,0
2025-03-28 11:00:00,user_003,Small Business,41.3,3.88,0,37.42,0
2025-03-28 12:00:00,user_003,Small Business,31.49,9.01,0,22.48,0
2025-03-28 13:00:00,user_003,Small Business,30.06,3.65,0,26.41,0
2025-03-28 14:00:00,user_003,Small Business,33.52,3.71,0,29.81,0
2025-03-28 15:00:00,user_003,Small Business,41.46,2.8,0,38.65,0
2025-03-28 16:00:00,user_003,Small Business,29.18,2.16,0,27.02,0
2025-03-28 17:00:00,user_003,Small Business,32.23,2.33,0,29.9,0
2025-03-28 18:00:00,user_003,Small Business,36.5,0.0,0,36.5,0
2025-03-28 19:00:00,user_003,Small Business,40.65,0.0,0,40.65,0
2025-03-28 20:00:00,user_003,Small Business,37.14,0.0,0,37.14,0
2025-03-28 21:00:00,user_003,Small Business,36.6,0.0,0,36.6,0
2025-03-28 22:00:00,user_003,Small Business,40.43,0.0,0,40.43,0
2025-03-28 23:00:00,user_003,Small Business,39.19,0.0,0,39.19,0
2025-03-29 00:00:00,user_003,Small Business,45.77,0.0,0,45.77,0
2025-03-29 01:00:00,user_003,Small Business,48.62,0.0,0,48.62,0
2025-03-29 02:00:00,user_003,Small Business,61.8,0.0,0,61.8,0
2025-03-29 03:00:00,user_003,Small Business,47.1,0.0,0,47.1,0
2025-03-29 04:00:00,user_003,Small Business,45.69,0.0,0,45.69,0
2025-03-29 05:00:00,user_003,Small Business,49.23,0.0,0,49.23,0
2025-03-29 06:00:00,user_003,Small Business,46.62,0.0,0,46.62,0
2025-03-29 07:00:00,user_003,Small Business,43.45,2.33,0,41.12,0
2025-03-29 08:00:00,user_003,Small Business,53.48,4.5,0,48.98,0
2025-03-29 09:00:00,user_003,Small Business,64.08,6.37,0,57.71,0
2025-03-29 10:00:00,user_003,Small Business,54.15,3.82,0,50.34,0
2025-03-29 11:00:00,user_003,Small Business,59.15,8.7,0,50.45,0
2025-03-29 12:00:00,user_003,Small Business,54.51,9.01,0,45.5,0
2025-03-29 13:00:00,user_003,Small Business,54.24,8.7,0,45.54,0
2025-03-29 14:00:00,user_003,Small Business,45.59,7.8,0,37.79,0
2025-03-29 15:00:00,user_003,Small Business,48.5,6.37,0,42.13,0
2025-03-29 16:00:00,user_003,Small Business,63.9,4.5,0,59.39,0
2025-03-29 17:00:00,user_003,Small Business,58.29,2.33,0,55.96,0
2025-03-29 18:00:00,user_003,Small Business,63.44,0.0,0,63.44,0
2025-03-29 19:00:00,user_003,Small Business,58.01,0.0,0,58.01,0
2025-03-29 20:00:00,user_003,Small Business,47.3,0.0,0,47.3,0
2025-03-29 21:00:00,user_003,Small Business,63.37,0.0,0,63.37,0
2025-03-29 22:00:00,user_003,Small Business,59.16,0.0,0,59.16,0
2025-03-29 23:00:00,user_003,Small Business,59.36,0.0,0,59.36,0
2025-03-30 00:00:00,user_003,Small Business,64.32,0.0,0,64.32,0
2025-03-30 01:00:00,user_003,Small Business,57.53,0.0,0,57.53,0
2025-03-30 02:00:00,user_003,Small Business,49.98,0.0,0,49.98,0
2025-03-30 03:00:00,user_003,Small Business,59.36,0.0,0,59.36,0
2025-03-30 04:00:00,user_003,Small Business,51.86,0.0,0,51.86,0
2025-03-30 05:00:00,user_003,Small Business,55.72,0.0,0,55.72,0
2025-03-30 06:00:00,user_003,Small Business,50.82,0.0,0,50.82,0
2025-03-30 07:00:00,user_003,Small Business,60.62,2.33,0,58.29,0
2025-03-30 08:00:00,user_003,Small Business,62.98,4.5,0,58.47,0
2025-03-30 09:00:00,user_003,Small Business,49.93,6.37,0,43.56,0
2025-03-30 10:00:00,user_003,Small Business,53.34,7.8,0,45.54,0
2025-03-30 11:00:00,user_003,Small Business,46.62,8.7,0,37.92,0
2025-03-30 12:00:00,user_003,Small Business,49.39,3.29,0,46.09,0
2025-03-30 13:00:00,user_003,Small Business,50.5,3.8,0,46.7,0
2025-03-30 14:00:00,user_003,Small Business,60.2,7.8,0,52.4,0
2025-03-30 15:00:00,user_003,Small Business,64.41,6.37,0,58.04,0
2025-03-30 16:00:00,user_003,Small Business,56.14,4.5,0,51.63,0
2025-03-30 17:00:00,user_003,Small Business,47.53,0.9,0,46.63,0
2025-03-30 18:00:00,user_003,Small Business,54.7,0.0,0,54.7,0
2025-03-30 19:00:00,user_003,Small Business,51.65,0.0,0,51.65,0
2025-03-30 20:00:00,user_003,Small Business,44.57,0.0,0,44.57,0
2025-03-30 21:00:00,user_003,Small Business,44.24,0.0,0,44.24,0
2025-03-30 22:00:00,user_003,Small Business,63.89,0.0,0,63.89,0
2025-03-30 23:00:00,user_003,Small Business,46.49,0.0,0,46.49,0
2025-03-31 00:00:00,user_003,Small Business,39.57,0.0,0,39.57,0
2025-03-31 01:00:00,user_003,Small Business,31.93,0.0,0,31.93,0
2025-03-31 02:00:00,user_003,Small Business,40.17,0.0,0,40.17,0
2025-03-31 03:00:00,user_003,Small Business,34.61,0.0,0,34.61,0
2025-03-31 04:00:00,user_003,Small Business,39.11,0.0,0,39.11,0
2025-03-31 05:00:00,user_003,Small Business,29.72,0.0,0,29.72,0
2025-03-31 06:00:00,user_003,Small Business,42.26,0.0,0,42.26,0
2025-03-31 07:00:00,user_003,Small Business,33.37,2.33,0,31.03,0
2025-03-31 08:00:00,user_003,Small Business,43.18,4.5,0,38.68,0
2025-03-31 09:00:00,user_003,Small Business,33.32,6.37,0,26.95,0
2025-03-31 10:00:00,user_003,Small Business,42.08,7.8,0,34.28,0
2025-03-31 11:00:00,user_003,Small Business,42.12,4.31,0,37.81,0
2025-03-31 12:00:00,user_003,Small Business,29.09,9.01,0,20.08,0
2025-03-31 13:00:00,user_003,Small Business,37.22,8.7,0,28.52,0
2025-03-31 14:00:00,user_003,Small Business,41.84,7.8,0,34.04,0
2025-03-31 15:00:00,user_003,Small Business,39.56,6.37,0,33.19,0
2025-03-31 16:00:00,user_003,Small Business,32.11,4.5,0,27.61,0
2025-03-31 17:00:00,user_003,Small Business,38.04,2.33,0,35.71,0
2025-03-31 18:00:00,user_003,Small Business,29.78,0.0,0,29.78,0
2025-03-31 19:00:00,user_003,Small Business,41.27,0.0,0,41.27,0
2025-03-31 20:00:00,user_003,Small Business,40.9,0.0,0,40.9,0
2025-03-31 21:00:00,user_003,Small Business,34.07,0.0,0,34.07,0
2025-03-31 22:00:00,user_003,Small Business,28.83,0.0,0,28.83,0
2025-03-31 23:00:00,user_003,Small Business,30.85,0.0,0,30.85,0
2025-04-01 00:00:00,user_003,Small Business,31.2,0.0,0,31.2,0
2025-04-01 01:00:00,user_003,Small Business,29.5,0.0,0,29.5,0
2025-04-01 02:00:00,user_003,Small Business,38.36,0.0,0,38.36,0
2025-04-01 03:00:00,user_003,Small Business,30.93,0.0,0,30.93,0
2025-04-01 04:00:00,user_003,Small Business,41.08,0.0,0,41.08,0
2025-04-01 05:00:00,user_003,Small Business,41.46,0.0,0,41.46,0
2025-04-01 06:00:00,user_003,Small Business,39.62,0.0,0,39.62,0
2025-04-01 07:00:00,user_003,Small Business,41.89,2.33,0,39.56,0
2025-04-01 08:00:00,user_003,Small Business,38.56,4.5,0,34.05,0
2025-04-01 09:00:00,user_003,Small Business,42.12,6.37,0,35.75,0
2025-04-01 10:00:00,user_003,Small Business,37.32,3.79,0,33.52,0
2025-04-01 11:00:00,user_003,Small Business,37.55,8.7,0,28.85,0
2025-04-01 12:00:00,user_003,Small Business,40.54,9.01,0,31.53,0
2025-04-01 13:00:00,user_003,Small Business,34.54,8.7,0,25.84,0
2025-04-01 14:00:00,user_003,Small Business,41.72,7.8,0,33.92,0
2025-04-01 15:00:00,user_003,Small Business,42.83,6.37,0,36.46,0
2025-04-01 16:00:00,user_003,Small Business,34.41,4.5,0,29.9,0
2025-04-01 17:00:00,user_003,Small Business,35.41,2.33,0,33.07,0
2025-04-01 18:00:00,user_003,Small Business,42.56,0.0,0,42.56,0
2025-04-01 19:00:00,user_003,Small Business,35.14,0.0,0,35.14,0
2025-04-01 20:00:00,user_003,Small Business,37.57,0.0,0,37.57,0
2025-04-01 21:00:00,user_003,Small Business,30.87,0.0,0,30.87,0
2025-04-01 22:00:00,user_003,Small Business,32.66,0.0,0,32.66,0
2025-04-01 23:00:00,user_003,Small Business,41.0,0.0,0,41.0,0
2025-03-26 00:00:00,user_004,Medium Business,109.97,0.0,0,81.31,0
2025-03-26 01:00:00,user_004,Medium Business,137.46,0.0,0,137.46,0
2025-03-26 02:00:00,user_004,Medium Business,111.45,0.0,0,111.45,0
2025-03-26 03:00:00,user_004,Medium Business,120.8,0.0,0,120.8,0
2025-03-26 04:00:00,user_004,Medium Business,139.62,0.0,0,139.62,0
2025-03-26 05:00:00,user_004,Medium Business,137.71,0.0,0,137.71,0
2025-03-26 06:00:00,user_004,Medium Business,102.27,0.0,0,102.27,0
2025-03-26 07:00:00,user_004,Medium Business,115.67,5.02,0,110.65,0
2025-03-26 08:00:00,user_004,Medium Business,79.82,4.86,0,74.96,0
2025-03-26 09:00:00,user_004,Medium Business,85.35,13.72,0,71.63,0
2025-03-26 10:00:00,user_004,Medium Business,92.83,16.8,0,76.03,0
2025-03-26 11:00:00,user_004,Medium Business,72.28,18.74,0,53.54,0
2025-03-26 12:00:00,user_004,Medium Business,88.52,19.4,0,69.12,0
2025-03-26 13:00:00,user_004,Medium Business,92.16,9.74,0,82.42,0
2025-03-26 14:00:00,user_004,Medium Business,69.95,16.8,0,53.15,0
2025-03-26 15:00:00,user_004,Medium Business,84.87,8.13,0,76.75,0
2025-03-26 16:00:00,user_004,Medium Business,86.42,9.7,0,76.72,0
2025-03-26 17:00:00,user_004,Medium Business,84.62,5.02,0,79.6,0
2025-03-26 18:00:00,user_004,Medium Business,66.73,0.0,0,66.73,0
2025-03-26 19:00:00,user_004,Medium Business,65.72,0.0,0,65.72,0
2025-03-26 20:00:00,user_004,Medium Business,81.24,0.0,0,81.24,0
2025-03-26 21:00:00,user_004,Medium Business,130.16,0.0,0,130.16,0
2025-03-26 22:00:00,user_004,Medium Business,121.53,0.0,0,121.53,0
2025-03-26 23:00:00,user_004,Medium Business,133.62,0.0,0,133.62,0
2025-03-27 00:00:00,user_004,Medium Business,99.52,0.0,0,99.52,0
2025-03-27 01:00:00,user_004,Medium Business,121.41,0.0,0,121.41,0
2025-03-27 02:00:00,user_004,Medium Business,136.34,0.0,0,136.34,0
2025-03-27 03:00:00,user_004,Medium Business,103.93,0.0,0,103.93,0
2025-03-27 04:00:00,user_004,Medium Business,95.44,0.0,0,95.44,0
2025-03-27 05:00:00,user_004,Medium Business,117.18,0.0,0,117.18,0
2025-03-27 06:00:00,user_004,Medium Business,112.84,0.0,0,112.84,0
2025-03-27 07:00:00,user_004,Medium Business,136.06,5.02,0,131.04,0
2025-03-27 08:00:00,user_004,Medium Business,72.92,9.7,0,63.22,0
2025-03-27 09:00:00,user_004,Medium Business,64.91,13.72,0,51.19,0
2025-03-27 10:00:00,user_004,Medium Business,85.62,16.8,0,68.82,0
2025-03-27 11:00:00,user_004,Medium Business,86.49,9.36,0,77.12,0
2025-03-27 12:00:00,user_004,Medium Business,82.79,10.53,0,72.26,0
2025-03-27 13:00:00,user_004,Medium Business,66.54,10.41,0,56.13,0
2025-03-27 14:00:00,user_004,Medium Business,77.79,16.8,0,60.98,0
2025-03-27 15:00:00,user_004,Medium Business,64.82,13.72,0,51.1,0
2025-03-27 16:00:00,user_004,Medium Business,83.07,5.99,0,77.08,0
2025-03-27 17:00:00,user_004,Medium Business,63.88,5.02,0,58.86,0
2025-03-27 18:00:00,user_004,Medium Business,69.94,0.0,0,69.94,0
2025-03-27 19:00:00,user_004,Medium Business,62.81,0.0,0,62.81,0
2025-03-27 20:00:00,user_004,Medium Business,91.43,0.0,0,91.43,0
2025-03-27 21:00:00,user_004,Medium Business,95.89,0.0,0,95.89,0
2025-03-27 22:00:00,user_004,Medium Business,129.37,0.0,0,129.37,0
2025-03-27 23:00:00,user_004,Medium Business,117.55,0.0,0,117.55,0
2025-03-28 00:00:00,user_004,Medium Business,101.41,0.0,0,101.41,0
2025-03-28 01:00:00,user_004,Medium Business,137.36,0.0,0,137.36,0
2025-03-28 02:00:00,user_004,Medium Business,132.21,0.0,0,132.21,0
2025-03-28 03:00:00,user_004,Medium Business,132.83,0.0,0,132.83,0
2025-03-28 04:00:00,user_004,Medium Business,138.75,0.0,0,138.75,0
2025-03-28 05:00:00,user_004,Medium Business,126.95,0.0,0,126.95,0
2025-03-28 06:00:00,user_004,Medium Business,113.16,0.0,0,113.16,0
2025-03-28 07:00:00,user_004,Medium Business,105.81,2.3,0,103.51,0
2025-03-28 08:00:00,user_004,Medium Business,81.04,9.7,0,71.33,0
2025-03-28 09:00:00,user_004,Medium Business,80.47,13.72,0,66.75,0
2025-03-28 10:00:00,user_004,Medium Business,66.68,16.8,0,49.88,0
2025-03-28 11:00:00,user_004,Medium Business,73.6,18.74,0,54.86,0
2025-03-28 12:00:00,user_004,Medium Business,70.12,19.4,0,50.72,0
2025-03-28 13:00:00,user_004,Medium Business,87.36,10.12,0,77.23,0
2025-03-28 14:00:00,user_004,Medium Business,84.98,16.8,0,68.18,0
2025-03-28 15:00:00,user_004,Medium Business,81.74,7.17,0,74.57,0
2025-03-28 16:00:00,user_004,Medium Business,91.77,9.7,0,82.07,0
2025-03-28 17:00:00,user_004,Medium Business,70.71,2.64,0,68.07,0
2025-03-28 18:00:00,user_004,Medium Business,77.98,0.0,0,77.98,0
2025-03-28 19:00:00,user_004,Medium Business,76.74,0.0,0,76.74,0
2025-03-28 20:00:00,user_004,Medium Business,87.61,0.0,0,87.61,0
2025-03-28 21:00:00,user_004,Medium Business,108.3,0.0,0,108.3,0
2025-03-28 22:00:00,user_004,Medium Business,112.89,0.0,0,112.89,0
2025-03-28 23:00:00,user_004,Medium Business,134.45,0.0,0,134.45,0
2025-03-29 00:00:00,user_004,Medium Business,133.52,0.0,0,133.52,0
2025-03-29 01:00:00,user_004,Medium Business,121.25,0.0,0,121.25,0
2025-03-29 02:00:00,user_004,Medium Business,113.67,0.0,0,113.67,0
2025-03-29 03:00:00,user_004,Medium Business,113.39,0.0,0,113.39,0
2025-03-29 04:00:00,user_004,Medium Business,98.12,0.0,0,98.12,0
2025-03-29 05:00:00,user_004,Medium Business,131.36,0.0,0,131.36,0
2025-03-29 06:00:00,user_004,Medium Business,136.79,0.0,0,136.79,0
2025-03-29 07:00:00,user_004,Medium Business,131.34,5.02,0,126.32,0
2025-03-29 08:00:00,user_004,Medium Business,72.93,9.7,0,63.23,0
2025-03-29 09:00:00,user_004,Medium Business,88.38,7.81,0,80.57,0
2025-03-29 10:00:00,user_004,Medium Business,86.86,16.8,0,70.05,0
2025-03-29 11:00:00,user_004,Medium Business,64.23,8.71,0,55.52,0
2025-03-29 12:00:00,user_004,Medium Business,72.04,19.4,0,52.64,0
2025-03-29 13:00:00,user_004,Medium Business,87.08,18.74,0,68.34,0
2025-03-29 14:00:00,user_004,Medium Business,93.02,16.8,0,76.21,0
2025-03-29 15:00:00,user_004,Medium Business,83.67,8.2,0,75.47,0
2025-03-29 16:00:00,user_004,Medium Business,79.71,9.7,0,70.01,0
2025-03-29 17:00:00,user_004,Medium Business,90.61,5.02,0,85.59,0
2025-03-29 18:00:00,user_004,Medium Business,65.04,0.0,0,65.04,0
2025-03-29 19:00:00,user_004,Medium Business,82.63,0.0,0,82.63,0
2025-03-29 20:00:00,user_004,Medium Business,80.22,0.0,0,80.22,0
2025-03-29 21:00:00,user_004,Medium Business,105.5,0.0,0,105.5,0
2025-03-29 22:00:00,user_004,Medium Business,100.39,0.0,0,100.39,0
2025-03-29 23:00:00,user_004,Medium Business,119.27,0.0,0,119.27,0
2025-03-30 00:00:00,user_004,Medium Business,109.49,0.0,0,109.49,0
2025-03-30 01:00:00,user_004,Medium Business,118.83,0.0,0,118.83,0
2025-03-30 02:00:00,user_004,Medium Business,126.83,0.0,0,126.83,0
2025-03-30 03:00:00,user_004,Medium Business,131.92,0.0,0,131.92,0
2025-03-30 04:00:00,user_004,Medium Business,94.75,0.0,0,94.75,0
2025-03-30 05:00:00,user_004,Medium Business,111.41,0.0,0,111.41,0
2025-03-30 06:00:00,user_004,Medium Business,112.78,0.0,0,112.78,0
2025-03-30 07:00:00,user_004,Medium Business,116.43,5.02,0,111.4,0
2025-03-30 08:00:00,user_004,Medium Business,78.38,5.73,0,72.65,0
2025-03-30 09:00:00,user_004,Medium Business,85.0,13.72,0,71.28,0
2025-03-30 10:00:00,user_004,Medium Business,78.04,16.8,0,61.23,0
2025-03-30 11:00:00,user_004,Medium Business,80.54,18.74,0,61.79,0
2025-03-30 12:00:00,user_004,Medium Business,72.71,9.49,0,63.22,0
2025-03-30 13:00:00,user_004,Medium Business,88.45,18.74,0,69.71,0
2025-03-30 14:00:00,user_004,Medium Business,67.64,16.8,0,50.84,0
2025-03-30 15:00:00,user_004,Medium Business,90.76,13.72,0,77.04,0
2025-03-30 16:00:00,user_004,Medium Business,84.2,9.7,0,74.5,0
2025-03-30 17:00:00,user_004,Medium Business,82.41,2.8,0,79.61,0
2025-03-30 18:00:00,user_004,Medium Business,80.22,0.0,0,80.22,0
2025-03-30 19:00:00,user_004,Medium Business,90.85,0.0,0,90.85,0
2025-03-30 20:00:00,user_004,Medium Business,66.04,0.0,0,66.04,0
2025-03-30 21:00:00,user_004,Medium Business,113.78,0.0,0,113.78,0
2025-03-30 22:00:00,user_004,Medium Business,119.7,0.0,0,119.7,0
2025-03-30 23:00:00,user_004,Medium Business,131.81,0.0,0,131.81,0
2025-03-31 00:00:00,user_004,Medium Business,107.49,0.0,0,107.49,0
2025-03-31 01:00:00,user_004,Medium Business,102.45,0.0,0,102.45,0
2025-03-31 02:00:00,user_004,Medium Business,119.02,0.0,0,119.02,0
2025-03-31 03:00:00,user_004,Medium Business,112.7,0.0,0,112.7,0
2025-03-31 04:00:00,user_004,Medium Business,134.09,0.0,0,134.09,0
2025-03-31 05:00:00,user_004,Medium Business,107.75,0.0,0,107.75,0
2025-03-31 06:00:00,user_004,Medium Business,107.85,0.0,0,107.85,0
2025-03-31 07:00:00,user_004,Medium Business,133.25,5.02,0,128.23,0
2025-03-31 08:00:00,user_004,Medium Business,92.62,9.7,0,82.91,0
2025-03-31 09:00:00,user_004,Medium Business,83.97,6.68,0,77.28,0
2025-03-31 10:00:00,user_004,Medium Business,71.92,16.8,0,55.12,0
2025-03-31 11:00:00,user_004,Medium Business,85.81,18.74,0,67.07,0
2025-03-31 12:00:00,user_004,Medium Business,63.15,19.4,0,43.75,0
2025-03-31 13:00:00,user_004,Medium Business,78.73,18.74,0,59.99,0
2025-03-31 14:00:00,user_004,Medium Business,84.59,16.8,0,67.78,0
2025-03-31 15:00:00,user_004,Medium Business,76.52,7.42,0,69.1,0
2025-03-31 16:00:00,user_004,Medium Business,78.87,9.7,0,69.17,0
2025-03-31 17:00:00,user_004,Medium Business,83.92,5.02,0,78.9,0
2025-03-31 18:00:00,user_004,Medium Business,79.39,0.0,0,79.39,0
2025-03-31 19:00:00,user_004,Medium Business,67.06,0.0,0,67.06,0
2025-03-31 20:00:00,user_004,Medium Business,69.45,0.0,0,69.45,0
2025-03-31 21:00:00,user_004,Medium Business,108.26,0.0,0,108.26,0
2025-03-31 22:00:00,user_004,Medium Business,106.36,0.0,0,106.36,0
2025-03-31 23:00:00,user_004,Medium Business,134.56,0.0,0,134.56,0
2025-04-01 00:00:00,user_004,Medium Business,111.8,0.0,0,111.8,0
2025-04-01 01:00:00,user_004,Medium Business,120.16,0.0,0,120.16,0
2025-04-01 02:00:00,user_004,Medium Business,113.07,0.0,0,113.07,0
2025-04-01 03:00:00,user_004,Medium Business,96.61,0.0,0,96.61,0
2025-04-01 04:00:00,user_004,Medium Business,124.76,0.0,0,124.76,0
2025-04-01 05:00:00,user_004,Medium Business,108.77,0.0,0,108.77,0
2025-04-01 06:00:00,user_004,Medium Business,102.37,0.0,0,102.37,0
2025-04-01 07:00:00,user_004,Medium Business,122.99,5.02,0,117.97,0
2025-04-01 08:00:00,user_004,Medium Business,75.21,5.72,0,69.49,0
2025-04-01 09:00:00,user_004,Medium Business,73.54,13.72,0,59.82,0
2025-04-01 10:00:00,user_004,Medium Business,64.09,16.8,0,47.29,0
2025-04-01 11:00:00,user_004,Medium Business,89.48,18.74,0,70.74,0
2025-04-01 12:00:00,user_004,Medium Business,80.8,19.4,0,61.4,0
2025-04-01 13:00:00,user_004,Medium Business,78.35,18.74,0,59.61,0
2025-04-01 14:00:00,user_004,Medium Business,85.49,16.8,0,68.69,0
2025-04-01 15:00:00,user_004,Medium Business,82.55,6.93,0,75.62,0
2025-04-01 16:00:00,user_004,Medium Business,91.6,5.72,0,85.88,0
2025-04-01 17:00:00,user_004,Medium Business,79.88,5.02,0,74.86,0
2025-04-01 18:00:00,user_004,Medium Business,71.14,0.0,0,71.14,0
2025-04-01 19:00:00,user_004,Medium Business,81.22,0.0,0,81.22,0
2025-04-01 20:00:00,user_004,Medium Business,84.7,0.0,0,84.7,0
2025-04-01 21:00:00,user_004,Medium Business,120.79,0.0,0,120.79,0
2025-04-01 22:00:00,user_004,Medium Business,138.27,0.0,0,138.27,0
2025-04-01 23:00:00,user_004,Medium Business,122.06,0.0,0,122.06,0
2025-03-26 00:00:00,user_005,Small Business,39.38,0.0,0,27.6,0
2025-03-26 01:00:00,user_005,Small Business,47.59,0.0,0,47.59,0
2025-03-26 02:00:00,user_005,Small Business,34.0,0.0,0,34.0,0
2025-03-26 03:00:00,user_005,Small Business,49.25,0.0,0,49.25,0
2025-03-26 04:00:00,user_005,Small Business,39.35,0.0,0,39.35,0
2025-03-26 05:00:00,user_005,Small Business,41.55,0.0,0,41.55,0
2025-03-26 06:00:00,user_005,Small Business,40.25,0.0,0,40.25,0
2025-03-26 07:00:00,user_005,Small Business,36.11,2.69,0,33.41,0
2025-03-26 08:00:00,user_005,Small Business,46.79,5.21,0,41.58,0
2025-03-26 09:00:00,user_005,Small Business,37.64,5.14,0,32.5,0
2025-03-26 10:00:00,user_005,Small Business,38.39,9.02,0,29.38,0
2025-03-26 11:00:00,user_005,Small Business,33.87,10.06,0,23.82,0
2025-03-26 12:00:00,user_005,Small Business,61.81,6.84,0,54.97,0
2025-03-26 13:00:00,user_005,Small Business,58.65,6.97,0,51.69,0
2025-03-26 14:00:00,user_005,Small Business,63.57,5.69,0,57.89,0
2025-03-26 15:00:00,user_005,Small Business,59.15,7.36,0,51.79,0
2025-03-26 16:00:00,user_005,Small Business,67.3,4.41,0,62.9,0
2025-03-26 17:00:00,user_005,Small Business,50.62,1.75,0,48.88,0
2025-03-26 18:00:00,user_005,Small Business,58.92,0.0,0,58.92,0
2025-03-26 19:00:00,user_005,Small Business,59.83,0.0,0,59.83,0
2025-03-26 20:00:00,user_005,Small Business,40.16,0.0,0,40.16,0
2025-03-26 21:00:00,user_005,Small Business,36.79,0.0,0,36.79,0
2025-03-26 22:00:00,user_005,Small Business,44.45,0.0,0,44.45,0
2025-03-26 23:00:00,user_005,Small Business,33.42,0.0,0,33.42,0
2025-03-27 00:00:00,user_005,Small Business,33.63,0.0,0,33.63,0
2025-03-27 01:00:00,user_005,Small Business,40.45,0.0,0,40.45,0
2025-03-27 02:00:00,user_005,Small Business,44.49,0.0,0,44.49,0
2025-03-27 03:00:00,user_005,Small Business,42.8,0.0,0,42.8,0
2025-03-27 04:00:00,user_005,Small Business,39.13,0.0,0,39.13,0
2025-03-27 05:00:00,user_005,Small Business,49.27,0.0,0,49.27,0
2025-03-27 06:00:00,user_005,Small Business,48.76,0.0,0,48.76,0
2025-03-27 07:00:00,user_005,Small Business,48.63,1.93,0,46.7,0
2025-03-27 08:00:00,user_005,Small Business,37.01,5.21,0,31.81,0
2025-03-27 09:00:00,user_005,Small Business,44.08,7.36,0,36.71,0
2025-03-27 10:00:00,user_005,Small Business,42.54,9.02,0,33.53,0
2025-03-27 11:00:00,user_005,Small Business,35.27,10.06,0,25.21,0
2025-03-27 12:00:00,user_005,Small Business,66.21,7.16,0,59.06,0
2025-03-27 13:00:00,user_005,Small Business,54.51,10.06,0,44.45,0
2025-03-27 14:00:00,user_005,Small Business,73.0,5.72,0,67.28,0
2025-03-27 15:00:00,user_005,Small Business,55.36,5.04,0,50.32,0
2025-03-27 16:00:00,user_005,Small Business,50.5,5.21,0,45.3,0
2025-03-27 17:00:00,user_005,Small Business,69.4,2.69,0,66.71,0
2025-03-27 18:00:00,user_005,Small Business,55.3,0.0,0,55.3,0
2025-03-27 19:00:00,user_005,Small Business,55.42,0.0,0,55.42,0
2025-03-27 20:00:00,user_005,Small Business,48.95,0.0,0,48.95,0
2025-03-27 21:00:00,user_005,Small Business,43.78,0.0,0,43.78,0
2025-03-27 22:00:00,user_005,Small Business,45.41,0.0,0,45.41,0
2025-03-27 23:00:00,user_005,Small Business,47.74,0.0,0,47.74,0
2025-03-28 00:00:00,user_005,Small Business,42.5,0.0,0,42.5,0
2025-03-28 01:00:00,user_005,Small Business,36.94,0.0,0,36.94,0
2025-03-28 02:00:00,user_005,Small Business,48.62,0.0,0,48.62,0
