timestamp,user_id,user_type,consumption_kwh,production_kwh,battery_level_kwh,grid_import_kwh,grid_export_kwh
2025-03-26 20:00:00,user_003,Residential Small,9.0,0.0,0,9.0,0
2025-03-26 21:00:00,user_003,Residential Small,9.13,0.0,0,9.13,0
2025-03-26 22:00:00,user_003,Residential Small,9.35,0.0,0,9.35,0
2025-03-26 23:00:00,user_003,Residential Small,7.66,0.0,0,7.66,0
2025-03-27 00:00:00,user_003,Residential Small,7.5,0.0,0,7.5,0
2025-03-27 01:00:00,user_003,Residential Small,8.29,0.0,0,8.29,0
2025-03-27 02:00:00,user_003,Residential Small,7.64,0.0,0,7.64,0
2025-03-27 03:00:00,user_003,Residential Small,9.4,0.0,0,9.4,0
2025-03-27 04:00:00,user_003,Residential Small,7.16,0.0,0,7.16,0
2025-03-27 05:00:00,user_003,Residential Small,7.51,0.0,0,7.51,0
2025-03-27 06:00:00,user_003,Residential Small,9.54,0.0,0,9.54,0
2025-03-27 07:00:00,user_003,Residential Small,7.51,0.6,0,6.91,0
2025-03-27 08:00:00,user_003,Residential Small,7.61,1.37,0,6.24,0
2025-03-27 09:00:00,user_003,Residential Small,7.67,2.11,0,5.56,0
2025-03-27 10:00:00,user_003,Residential Small,9.38,2.59,0,6.8,0
2025-03-27 11:00:00,user_003,Residential Small,6.54,2.88,0,3.65,0
2025-03-27 12:00:00,user_003,Residential Small,8.56,2.99,0,5.57,0
2025-03-27 13:00:00,user_003,Residential Small,6.55,2.88,0,3.67,0
2025-03-27 14:00:00,user_003,Residential Small,8.22,2.59,0,5.63,0
2025-03-27 15:00:00,user_003,Residential Small,9.17,2.11,0,7.06,0
2025-03-27 16:00:00,user_003,Residential Small,8.27,1.49,0,6.78,0
2025-03-27 17:00:00,user_003,Residential Small,7.73,0.77,0,6.95,0
2025-03-27 18:00:00,user_003,Residential Small,9.4,0.0,0,9.4,0
2025-03-27 19:00:00,user_003,Residential Small,8.37,0.0,0,8.37,0
2025-03-27 20:00:00,user_003,Residential Small,7.04,0.0,0,7.04,0
2025-03-27 21:00:00,user_003,Residential Small,7.42,0.0,0,7.42,0
2025-03-27 22:00:00,user_003,Residential Small,6.45,0.0,0,6.45,0
2025-03-27 23:00:00,user_003,Residential Small,7.15,0.0,0,7.15,0
2025-03-28 00:00:00,user_003,Residential Small,7.53,0.0,0,7.53,0
2025-03-28 01:00:00,user_003,Residential Small,7.03,0.0,0,7.03,0
2025-03-28 02:00:00,user_003,Residential Small,6.61,0.0,0,6.61,0
2025-03-28 03:00:00,user_003,Residential Small,8.88,0.0,0,8.88,0
2025-03-28 04:00:00,user_003,Residential Small,9.34,0.0,0,9.34,0
2025-03-28 05:00:00,user_003,Residential Small,6.82,0.0,0,6.82,0
2025-03-28 06:00:00,user_003,Residential Small,8.08,0.0,0,8.08,0
2025-03-28 07:00:00,user_003,Residential Small,7.05,0.77,0,6.28,0
2025-03-28 08:00:00,user_003,Residential Small,7.99,1.49,0,6.5,0
2025-03-28 09:00:00,user_003,Residential Small,7.78,1.91,0,5.86,0
2025-03-28 10:00:00,user_003,Residential Small,7.65,2.18,0,5.47,0
2025-03-28 11:00:00,user_003,Residential Small,6.38,2.32,0,4.06,0
2025-03-28 12:00:00,user_003,Residential Small,8.28,2.85,0,5.43,0
2025-03-28 13:00:00,user_003,Residential Small,8.07,2.88,0,5.19,0
2025-03-28 14:00:00,user_003,Residential Small,9.08,1.9,0,7.19,0
2025-03-28 15:00:00,user_003,Residential Small,8.52,2.11,0,6.4,0
2025-03-28 16:00:00,user_003,Residential Small,8.17,1.29,0,6.88,0
2025-03-28 17:00:00,user_003,Residential Small,6.7,0.77,0,5.92,0
2025-03-28 18:00:00,user_003,Residential Small,7.11,0.0,0,7.11,0
2025-03-28 19:00:00,user_003,Residential Small,9.4,0.0,0,9.4,0
2025-03-28 20:00:00,user_003,Residential Small,6.51,0.0,0,6.51,0
2025-03-28 21:00:00,user_003,Residential Small,8.88,0.0,0,8.88,0
2025-03-28 22:00:00,user_003,Residential Small,6.7,0.0,0,6.7,0
2025-03-28 23:00:00,user_003,Residential Small,7.57,0.0,0,7.57,0
2025-03-29 00:00:00,user_003,Residential Small,11.95,0.0,0,11.95,0
2025-03-29 01:00:00,user_003,Residential Small,14.2,0.0,0,14.2,0
2025-03-29 02:00:00,user_003,Residential Small,12.72,0.0,0,12.72,0
2025-03-29 03:00:00,user_003,Residential Small,13.05,0.0,0,13.05,0
2025-03-29 04:00:00,user_003,Residential Small,10.8,0.0,0,10.8,0
2025-03-29 05:00:00,user_003,Residential Small,13.03,0.0,0,13.03,0
2025-03-29 06:00:00,user_003,Residential Small,12.31,0.0,0,12.31,0
2025-03-29 07:00:00,user_003,Residential Small,13.24,0.77,0,12.47,0
2025-03-29 08:00:00,user_003,Residential Small,12.57,1.49,0,11.08,0
2025-03-29 09:00:00,user_003,Residential Small,10.05,1.51,0,8.55,0
2025-03-29 10:00:00,user_003,Residential Small,12.14,2.59,0,9.56,0
2025-03-29 11:00:00,user_003,Residential Small,12.91,2.88,0,10.02,0
2025-03-29 12:00:00,user_003,Residential Small,11.27,2.99,0,8.29,0
2025-03-29 13:00:00,user_003,Residential Small,9.86,2.88,0,6.97,0
2025-03-29 14:00:00,user_003,Residential Small,9.94,2.51,0,7.43,0
2025-03-29 15:00:00,user_003,Residential Small,10.71,2.11,0,8.59,0
2025-03-29 16:00:00,user_003,Residential Small,13.05,1.49,0,11.56,0
2025-03-29 17:00:00,user_003,Residential Small,12.42,0.64,0,11.77,0
2025-03-29 18:00:00,user_003,Residential Small,13.35,0.0,0,13.35,0
2025-03-29 19:00:00,user_003,Residential Small,10.66,0.0,0,10.66,0
2025-03-29 20:00:00,user_003,Residential Small,13.98,0.0,0,13.98,0
2025-03-29 21:00:00,user_003,Residential Small,9.92,0.0,0,9.92,0
2025-03-29 22:00:00,user_003,Residential Small,13.39,0.0,0,13.39,0
2025-03-29 23:00:00,user_003,Residential Small,9.6,0.0,0,9.6,0
2025-03-30 00:00:00,user_003,Residential Small,12.47,0.0,0,12.47,0
2025-03-30 01:00:00,user_003,Residential Small,9.91,0.0,0,9.91,0
2025-03-30 02:00:00,user_003,Residential Small,14.11,0.0,0,14.11,0
2025-03-30 03:00:00,user_003,Residential Small,13.64,0.0,0,13.64,0
2025-03-30 04:00:00,user_003,Residential Small,12.85,0.0,0,12.85,0
2025-03-30 05:00:00,user_003,Residential Small,12.8,0.0,0,12.8,0
2025-03-30 06:00:00,user_003,Residential Small,11.61,0.0,0,11.61,0
2025-03-30 07:00:00,user_003,Residential Small,10.4,0.77,0,9.63,0
2025-03-30 08:00:00,user_003,Residential Small,11.58,1.49,0,10.09,0
2025-03-30 09:00:00,user_003,Residential Small,13.94,1.61,0,12.34,0
2025-03-30 10:00:00,user_003,Residential Small,12.64,2.34,0,10.29,0
2025-03-30 11:00:00,user_003,Residential Small,13.55,2.88,0,10.67,0
2025-03-30 12:00:00,user_003,Residential Small,13.95,2.47,0,11.49,0
2025-03-30 13:00:00,user_003,Residential Small,10.36,2.88,0,7.48,0
2025-03-30 14:00:00,user_003,Residential Small,12.2,2.59,0,9.62,0
2025-03-30 15:00:00,user_003,Residential Small,9.84,2.11,0,7.73,0
2025-03-30 16:00:00,user_003,Residential Small,13.66,1.36,0,12.3,0
2025-03-30 17:00:00,user_003,Residential Small,13.01,0.73,0,12.28,0
2025-03-30 18:00:00,user_003,Residential Small,13.81,0.0,0,13.81,0
2025-03-30 19:00:00,user_003,Residential Small,12.52,0.0,0,12.52,0
2025-03-30 20:00:00,user_003,Residential Small,10.47,0.0,0,10.47,0
2025-03-30 21:00:00,user_003,Residential Small,13.75,0.0,0,13.75,0
2025-03-30 22:00:00,user_003,Residential Small,12.49,0.0,0,12.49,0
2025-03-30 23:00:00,user_003,Residential Small,11.54,0.0,0,11.54,0
2025-03-31 00:00:00,user_003,Residential Small,8.61,0.0,0,8.61,0
2025-03-31 01:00:00,user_003,Residential Small,7.57,0.0,0,7.57,0
2025-03-31 02:00:00,user_003,Residential Small,9.0,0.0,0,9.0,0
2025-03-31 03:00:00,user_003,Residential Small,6.92,0.0,0,6.92,0
2025-03-31 04:00:00,user_003,Residential Small,6.97,0.0,0,6.97,0
2025-03-31 05:00:00,user_003,Residential Small,7.17,0.0,0,7.17,0
2025-03-31 06:00:00,user_003,Residential Small,8.1,0.0,0,8.1,0
2025-03-31 07:00:00,user_003,Residential Small,6.71,0.54,0,6.17,0
2025-03-31 08:00:00,user_003,Residential Small,7.12,1.15,0,5.98,0
2025-03-31 09:00:00,user_003,Residential Small,7.41,2.11,0,5.3,0
2025-03-31 10:00:00,user_003,Residential Small,7.14,2.59,0,4.56,0
2025-03-31 11:00:00,user_003,Residential Small,6.67,2.88,0,3.79,0
2025-03-31 12:00:00,user_003,Residential Small,7.28,2.99,0,4.3,0
2025-03-31 13:00:00,user_003,Residential Small,9.16,2.88,0,6.27,0
2025-03-31 14:00:00,user_003,Residential Small,9.47,2.59,0,6.88,0
2025-03-31 15:00:00,user_003,Residential Small,9.19,2.11,0,7.08,0
2025-03-31 16:00:00,user_003,Residential Small,7.11,1.49,0,5.61,0
2025-03-31 17:00:00,user_003,Residential Small,7.5,0.77,0,6.73,0
2025-03-31 18:00:00,user_003,Residential Small,7.17,0.0,0,7.17,0
2025-03-31 19:00:00,user_003,Residential Small,7.29,0.0,0,7.29,0
2025-03-31 20:00:00,user_003,Residential Small,6.46,0.0,0,6.46,0
2025-03-31 21:00:00,user_003,Residential Small,7.22,0.0,0,7.22,0
2025-03-31 22:00:00,user_003,Residential Small,7.43,0.0,0,7.43,0
2025-03-31 23:00:00,user_003,Residential Small,8.81,0.0,0,8.81,0
2025-04-01 00:00:00,user_003,Residential Small,7.46,0.0,0,7.46,0
2025-04-01 01:00:00,user_003,Residential Small,8.02,0.0,0,8.02,0
2025-04-01 02:00:00,user_003,Residential Small,8.65,0.0,0,8.65,0
2025-04-01 03:00:00,user_003,Residential Small,8.35,0.0,0,8.35,0
2025-04-01 04:00:00,user_003,Residential Small,6.88,0.0,0,6.88,0
2025-04-01 05:00:00,user_003,Residential Small,7.16,0.0,0,7.16,0
2025-04-01 06:00:00,user_003,Residential Small,8.69,0.0,0,8.69,0
2025-04-01 07:00:00,user_003,Residential Small,6.58,0.77,0,5.81,0
2025-04-01 08:00:00,user_003,Residential Small,7.25,1.49,0,5.76,0
2025-04-01 09:00:00,user_003,Residential Small,7.12,2.11,0,5.01,0
2025-04-01 10:00:00,user_003,Residential Small,9.3,2.33,0,6.97,0
2025-04-01 11:00:00,user_003,Residential Small,8.61,2.13,0,6.48,0
2025-04-01 12:00:00,user_003,Residential Small,8.03,2.55,0,5.48,0
2025-04-01 13:00:00,user_003,Residential Small,8.06,2.88,0,5.18,0
2025-04-01 14:00:00,user_003,Residential Small,6.47,2.59,0,3.88,0
2025-04-01 15:00:00,user_003,Residential Small,8.37,1.69,0,6.67,0
2025-04-01 16:00:00,user_003,Residential Small,6.55,1.49,0,5.06,0
2025-04-01 17:00:00,user_003,Residential Small,8.27,0.77,0,7.5,0
2025-04-01 18:00:00,user_003,Residential Small,7.06,0.0,0,7.06,0
2025-04-01 19:00:00,user_003,Residential Small,7.34,0.0,0,7.34,0
2025-04-01 20:00:00,user_003,Residential Small,8.91,0.0,0,8.91,0
2025-04-01 21:00:00,user_003,Residential Small,7.76,0.0,0,7.76,0
2025-04-01 22:00:00,user_003,Residential Small,8.78,0.0,0,8.78,0
2025-04-01 23:00:00,user_003,Residential Small,7.0,0.0,0,7.0,0
2025-03-26 00:00:00,user_004,Small Business,29.3,0.0,0,16.95,0
2025-03-26 01:00:00,user_004,Small Business,30.57,0.0,0,30.57,0
2025-03-26 02:00:00,user_004,Small Business,30.38,0.0,0,30.38,0
2025-03-26 03:00:00,user_004,Small Business,30.91,0.0,0,30.91,0
2025-03-26 04:00:00,user_004,Small Business,33.99,0.0,0,33.99,0
2025-03-26 05:00:00,user_004,Small Business,35.6,0.0,0,35.6,0
2025-03-26 06:00:00,user_004,Small Business,33.93,0.0,0,33.93,0
2025-03-26 07:00:00,user_004,Small Business,32.99,2.31,0,30.69,0
2025-03-26 08:00:00,user_004,Small Business,32.66,2.05,0,30.61,0
2025-03-26 09:00:00,user_004,Small Business,37.77,2.75,0,35.02,0
2025-03-26 10:00:00,user_004,Small Business,38.86,3.89,0,34.97,0
2025-03-26 11:00:00,user_004,Small Business,37.17,8.61,0,28.56,0
2025-03-26 12:00:00,user_004,Small Business,36.1,8.91,0,27.19,0
2025-03-26 13:00:00,user_004,Small Business,32.52,5.08,0,27.44,0
2025-03-26 14:00:00,user_004,Small Business,39.37,7.72,0,31.65,0
2025-03-26 15:00:00,user_004,Small Business,41.77,6.3,0,35.47,0
2025-03-26 16:00:00,user_004,Small Business,30.02,4.46,0,25.57,0
2025-03-26 17:00:00,user_004,Small Business,35.56,1.32,0,34.24,0
2025-03-26 18:00:00,user_004,Small Business,39.96,0.0,0,39.96,0
2025-03-26 19:00:00,user_004,Small Business,41.17,0.0,0,41.17,0
2025-03-26 20:00:00,user_004,Small Business,40.95,0.0,0,40.95,0
2025-03-26 21:00:00,user_004,Small Business,32.96,0.0,0,32.96,0
2025-03-26 22:00:00,user_004,Small Business,34.51,0.0,0,34.51,0
2025-03-26 23:00:00,user_004,Small Business,28.92,0.0,0,28.92,0
2025-03-27 00:00:00,user_004,Small Business,36.86,0.0,0,36.86,0
2025-03-27 01:00:00,user_004,Small Business,31.83,0.0,0,31.83,0
2025-03-27 02:00:00,user_004,Small Business,37.04,0.0,0,37.04,0
2025-03-27 03:00:00,user_004,Small Business,32.23,0.0,0,32.23,0
2025-03-27 04:00:00,user_004,Small Business,30.64,0.0,0,30.64,0
2025-03-27 05:00:00,user_004,Small Business,28.55,0.0,0,28.55,0
2025-03-27 06:00:00,user_004,Small Business,38.62,0.0,0,38.62,0
2025-03-27 07:00:00,user_004,Small Business,29.55,2.31,0,27.24,0
2025-03-27 08:00:00,user_004,Small Business,35.68,2.2,0,33.48,0
2025-03-27 09:00:00,user_004,Small Business,36.36,6.3,0,30.05,0
2025-03-27 10:00:00,user_004,Small Business,31.31,7.72,0,23.6,0
2025-03-27 11:00:00,user_004,Small Business,30.79,8.61,0,22.18,0
2025-03-27 12:00:00,user_004,Small Business,32.92,4.3,0,28.61,0
2025-03-27 13:00:00,user_004,Small Business,29.6,3.74,0,25.86,0
2025-03-27 14:00:00,user_004,Small Business,42.05,7.72,0,34.33,0
2025-03-27 15:00:00,user_004,Small Business,38.62,3.31,0,35.31,0
2025-03-27 16:00:00,user_004,Small Business,34.67,4.46,0,30.21,0
2025-03-27 17:00:00,user_004,Small Business,29.53,2.31,0,27.23,0
2025-03-27 18:00:00,user_004,Small Business,30.16,0.0,0,30.16,0
2025-03-27 19:00:00,user_004,Small Business,36.97,0.0,0,36.97,0
2025-03-27 20:00:00,user_004,Small Business,28.99,0.0,0,28.99,0
2025-03-27 21:00:00,user_004,Small Business,39.85,0.0,0,39.85,0
2025-03-27 22:00:00,user_004,Small Business,40.15,0.0,0,40.15,0
2025-03-27 23:00:00,user_004,Small Business,35.92,0.0,0,35.92,0
2025-03-28 00:00:00,user_004,Small Business,39.82,0.0,0,39.82,0
2025-03-28 01:00:00,user_004,Small Business,37.79,0.0,0,37.79,0
2025-03-28 02:00:00,user_004,Small Business,34.18,0.0,0,34.18,0
2025-03-28 03:00:00,user_004,Small Business,34.58,0.0,0,34.58,0
2025-03-28 04:00:00,user_004,Small Business,34.59,0.0,0,34.59,0
2025-03-28 05:00:00,user_004,Small Business,31.28,0.0,0,31.28,0
2025-03-28 06:00:00,user_004,Small Business,34.07,0.0,0,34.07,0
2025-03-28 07:00:00,user_004,Small Business,33.13,1.27,0,31.85,0
2025-03-28 08:00:00,user_004,Small Business,42.15,4.46,0,37.69,0
2025-03-28 09:00:00,user_004,Small Business,30.5,2.66,0,27.84,0
2025-03-28 10:00:00,user_004,Small Business,38.09,7.72,0,30.37,0
2025-03-28 11:00:00,user_004,Small Business,33.05,4.62,0,28.43,0
2025-03-28 12:00:00,user_004,Small Business,37.39,5.07,0,32.33,0
2025-03-28 13:00:00,user_004,Small Business,33.54,3.67,0,29.86,0
2025-03-28 14:00:00,user_004,Small Business,37.03,7.72,0,29.31,0
2025-03-28 15:00:00,user_004,Small Business,37.05,6.3,0,30.75,0
2025-03-28 16:00:00,user_004,Small Business,28.58,2.38,0,26.2,0
2025-03-28 17:00:00,user_004,Small Business,37.15,2.31,0,34.84,0
2025-03-28 18:00:00,user_004,Small Business,36.36,0.0,0,36.36,0
2025-03-28 19:00:00,user_004,Small Business,40.27,0.0,0,40.27,0
2025-03-28 20:00:00,user_004,Small Business,32.82,0.0,0,32.82,0
2025-03-28 21:00:00,user_004,Small Business,32.5,0.0,0,32.5,0
2025-03-28 22:00:00,user_004,Small Business,28.84,0.0,0,28.84,0
2025-03-28 23:00:00,user_004,Small Business,39.07,0.0,0,39.07,0
2025-03-29 00:00:00,user_004,Small Business,44.03,0.0,0,44.03,0
2025-03-29 01:00:00,user_004,Small Business,55.18,0.0,0,55.18,0
2025-03-29 02:00:00,user_004,Small Business,47.93,0.0,0,47.93,0
2025-03-29 03:00:00,user_004,Small Business,62.44,0.0,0,62.44,0
2025-03-29 04:00:00,user_004,Small Business,56.3,0.0,0,56.3,0
2025-03-29 05:00:00,user_004,Small Business,56.68,0.0,0,56.68,0
2025-03-29 06:00:00,user_004,Small Business,46.04,0.0,0,46.04,0
2025-03-29 07:00:00,user_004,Small Business,51.87,1.18,0,50.68,0
2025-03-29 08:00:00,user_004,Small Business,64.01,4.46,0,59.55,0
2025-03-29 09:00:00,user_004,Small Business,56.27,3.03,0,53.24,0
2025-03-29 10:00:00,user_004,Small Business,49.12,7.72,0,41.4,0
2025-03-29 11:00:00,user_004,Small Business,61.72,8.61,0,53.12,0
2025-03-29 12:00:00,user_004,Small Business,52.06,8.91,0,43.15,0
2025-03-29 13:00:00,user_004,Small Business,55.76,8.61,0,47.15,0
2025-03-29 14:00:00,user_004,Small Business,46.2,3.36,0,42.84,0
2025-03-29 15:00:00,user_004,Small Business,54.61,6.3,0,48.3,0
2025-03-29 16:00:00,user_004,Small Business,59.05,1.87,0,57.18,0
2025-03-29 17:00:00,user_004,Small Business,43.95,1.27,0,42.68,0
2025-03-29 18:00:00,user_004,Small Business,53.41,0.0,0,53.41,0
2025-03-29 19:00:00,user_004,Small Business,55.36,0.0,0,55.36,0
2025-03-29 20:00:00,user_004,Small Business,51.41,0.0,0,51.41,0
2025-03-29 21:00:00,user_004,Small Business,52.88,0.0,0,52.88,0
2025-03-29 22:00:00,user_004,Small Business,51.6,0.0,0,51.6,0
2025-03-29 23:00:00,user_004,Small Business,43.03,0.0,0,43.03,0
2025-03-30 00:00:00,user_004,Small Business,56.65,0.0,0,56.65,0
2025-03-30 01:00:00,user_004,Small Business,47.11,0.0,0,47.11,0
2025-03-30 02:00:00,user_004,Small Business,43.18,0.0,0,43.18,0
2025-03-30 03:00:00,user_004,Small Business,61.68,0.0,0,61.68,0
2025-03-30 04:00:00,user_004,Small Business,59.36,0.0,0,59.36,0
2025-03-30 05:00:00,user_004,Small Business,61.29,0.0,0,61.29,0
2025-03-30 06:00:00,user_004,Small Business,58.2,0.0,0,58.2,0
2025-03-30 07:00:00,user_004,Small Business,52.47,2.31,0,50.16,0
2025-03-30 08:00:00,user_004,Small Business,56.32,2.19,0,54.13,0
2025-03-30 09:00:00,user_004,Small Business,51.37,6.3,0,45.06,0
2025-03-30 10:00:00,user_004,Small Business,53.82,7.72,0,46.1,0
2025-03-30 11:00:00,user_004,Small Business,60.31,4.78,0,55.53,0
2025-03-30 12:00:00,user_004,Small Business,47.33,8.91,0,38.41,0
2025-03-30 13:00:00,user_004,Small Business,52.01,8.61,0,43.4,0
2025-03-30 14:00:00,user_004,Small Business,55.51,7.72,0,47.79,0
2025-03-30 15:00:00,user_004,Small Business,49.66,6.3,0,43.36,0
2025-03-30 16:00:00,user_004,Small Business,62.39,2.26,0,60.14,0
2025-03-30 17:00:00,user_004,Small Business,42.94,2.31,0,40.63,0
2025-03-30 18:00:00,user_004,Small Business,43.24,0.0,0,43.24,0
2025-03-30 19:00:00,user_004,Small Business,45.89,0.0,0,45.89,0
2025-03-30 20:00:00,user_004,Small Business,60.27,0.0,0,60.27,0
2025-03-30 21:00:00,user_004,Small Business,43.72,0.0,0,43.72,0
2025-03-30 22:00:00,user_004,Small Business,44.8,0.0,0,44.8,0
2025-03-30 23:00:00,user_004,Small Business,46.2,0.0,0,46.2,0
2025-03-31 00:00:00,user_004,Small Business,41.87,0.0,0,41.87,0
2025-03-31 01:00:00,user_004,Small Business,34.32,0.0,0,34.32,0
2025-03-31 02:00:00,user_004,Small Business,34.55,0.0,0,34.55,0
2025-03-31 03:00:00,user_004,Small Business,32.84,0.0,0,32.84,0
2025-03-31 04:00:00,user_004,Small Business,37.76,0.0,0,37.76,0
2025-03-31 05:00:00,user_004,Small Business,38.15,0.0,0,38.15,0
2025-03-31 06:00:00,user_004,Small Business,34.36,0.0,0,34.36,0
2025-03-31 07:00:00,user_004,Small Business,30.22,1.25,0,28.98,0
2025-03-31 08:00:00,user_004,Small Business,41.34,2.28,0,39.07,0
2025-03-31 09:00:00,user_004,Small Business,39.55,6.3,0,33.24,0
2025-03-31 10:00:00,user_004,Small Business,33.46,4.12,0,29.34,0
2025-03-31 11:00:00,user_004,Small Business,32.12,4.33,0,27.79,0
2025-03-31 12:00:00,user_004,Small Business,41.93,8.91,0,33.02,0
2025-03-31 13:00:00,user_004,Small Business,31.78,3.62,0,28.16,0
2025-03-31 14:00:00,user_004,Small Business,38.55,7.72,0,30.83,0
2025-03-31 15:00:00,user_004,Small Business,40.2,2.86,0,37.34,0
2025-03-31 16:00:00,user_004,Small Business,39.78,4.46,0,35.32,0
2025-03-31 17:00:00,user_004,Small Business,36.71,2.31,0,34.4,0
2025-03-31 18:00:00,user_004,Small Business,30.28,0.0,0,30.28,0
2025-03-31 19:00:00,user_004,Small Business,37.62,0.0,0,37.62,0
2025-03-31 20:00:00,user_004,Small Business,36.06,0.0,0,36.06,0
2025-03-31 21:00:00,user_004,Small Business,33.44,0.0,0,33.44,0
2025-03-31 22:00:00,user_004,Small Business,36.04,0.0,0,36.04,0
2025-03-31 23:00:00,user_004,Small Business,42.13,0.0,0,42.13,0
2025-04-01 00:00:00,user_004,Small Business,39.18,0.0,0,39.18,0
2025-04-01 01:00:00,user_004,Small Business,36.72,0.0,0,36.72,0
2025-04-01 02:00:00,user_004,Small Business,38.05,0.0,0,38.05,0
2025-04-01 03:00:00,user_004,Small Business,34.73,0.0,0,34.73,0
2025-04-01 04:00:00,user_004,Small Business,37.67,0.0,0,37.67,0
2025-04-01 05:00:00,user_004,Small Business,39.97,0.0,0,39.97,0
2025-04-01 06:00:00,user_004,Small Business,30.62,0.0,0,30.62,0
2025-04-01 07:00:00,user_004,Small Business,34.2,2.31,0,31.89,0
2025-04-01 08:00:00,user_004,Small Business,35.51,1.93,0,33.58,0
2025-04-01 09:00:00,user_004,Small Business,32.67,3.65,0,29.02,0
2025-04-01 10:00:00,user_004,Small Business,29.29,3.69,0,25.61,0
2025-04-01 11:00:00,user_004,Small Business,32.99,8.61,0,24.38,0
2025-04-01 12:00:00,user_004,Small Business,38.98,8.91,0,30.07,0
2025-04-01 13:00:00,user_004,Small Business,30.85,3.89,0,26.96,0
2025-04-01 14:00:00,user_004,Small Business,32.04,7.72,0,24.32,0
2025-04-01 15:00:00,user_004,Small Business,37.39,3.24,0,34.15,0
2025-04-01 16:00:00,user_004,Small Business,37.26,4.46,0,32.8,0
2025-04-01 17:00:00,user_004,Small Business,41.7,2.31,0,39.4,0
2025-04-01 18:00:00,user_004,Small Business,36.35,0.0,0,36.35,0
2025-04-01 19:00:00,user_004,Small Business,33.26,0.0,0,33.26,0
2025-04-01 20:00:00,user_004,Small Business,36.2,0.0,0,36.2,0
2025-04-01 21:00:00,user_004,Small Business,34.87,0.0,0,34.87,0
2025-04-01 22:00:00,user_004,Small Business,31.01,0.0,0,31.01,0
2025-04-01 23:00:00,user_004,Small Business,36.02,0.0,0,36.02,0
2025-03-26 00:00:00,user_005,Small Business,46.15,0.0,0,35.87,0
2025-03-26 01:00:00,user_005,Small Business,39.6,0.0,0,39.6,0
2025-03-26 02:00:00,user_005,Small Business,46.62,0.0,0,46.62,0
2025-03-26 03:00:00,user_005,Small Business,39.12,0.0,0,39.12,0
2025-03-26 04:00:00,user_005,Small Business,39.29,0.0,0,39.29,0
2025-03-26 05:00:00,user_005,Small Business,36.35,0.0,0,36.35,0
2025-03-26 06:00:00,user_005,Small Business,37.4,0.0,0,37.4,0
2025-03-26 07:00:00,user_005,Small Business,42.79,2.77,0,40.02,0
2025-03-26 08:00:00,user_005,Small Business,57.25,5.35,0,51.9,0
2025-03-26 09:00:00,user_005,Small Business,57.14,7.56,0,49.58,0
2025-03-26 10:00:00,user_005,Small Business,58.14,9.26,0,48.87,0
2025-03-26 11:00:00,user_005,Small Business,65.53,10.33,0,55.2,0
2025-03-26 12:00:00,user_005,Small Business,56.84,10.7,0,46.14,0
2025-03-26 13:00:00,user_005,Small Business,51.93,12.22,0,39.71,0
2025-03-26 14:00:00,user_005,Small Business,62.22,9.26,0,52.96,0
2025-03-26 15:00:00,user_005,Small Business,46.64,7.56,0,39.08,0
2025-03-26 16:00:00,user_005,Small Business,61.52,5.35,0,56.17,0
2025-03-26 17:00:00,user_005,Small Business,44.87,2.77,0,42.1,0
2025-03-26 18:00:00,user_005,Small Business,46.06,0.0,0,46.06,0
2025-03-26 19:00:00,user_005,Small Business,49.25,0.0,0,49.25,0
2025-03-26 20:00:00,user_005,Small Business,45.48,0.0,0,45.48,0
2025-03-26 21:00:00,user_005,Small Business,37.45,0.0,0,37.45,0
2025-03-26 22:00:00,user_005,Small Business,44.27,0.0,0,44.27,0
2025-03-26 23:00:00,user_005,Small Business,45.78,0.0,0,45.78,0
2025-03-27 00:00:00,user_005,Small Business,46.67,0.0,0,46.67,0
2025-03-27 01:00:00,user_005,Small Business,47.67,0.0,0,47.67,0
2025-03-27 02:00:00,user_005,Small Business,49.84,0.0,0,49.84,0
2025-03-27 03:00:00,user_005,Small Business,47.98,0.0,0,47.98,0
2025-03-27 04:00:00,user_005,Small Business,43.44,0.0,0,43.44,0
2025-03-27 05:00:00,user_005,Small Business,37.19,0.0,0,37.19,0
2025-03-27 06:00:00,user_005,Small Business,38.47,0.0,0,38.47,0
2025-03-27 07:00:00,user_005,Small Business,44.1,2.77,0,41.33,0
2025-03-27 08:00:00,user_005,Small Business,55.69,5.35,0,50.34,0
2025-03-27 09:00:00,user_005,Small Business,46.97,10.46,0,36.52,0
2025-03-27 10:00:00,user_005,Small Business,45.25,9.26,0,35.98,0
2025-03-27 11:00:00,user_005,Small Business,48.16,10.33,0,37.83,0
2025-03-27 12:00:00,user_005,Small Business,49.45,11.73,0,37.72,0
2025-03-27 13:00:00,user_005,Small Business,62.51,10.33,0,52.17,0
2025-03-27 14:00:00,user_005,Small Business,61.1,9.26,0,51.83,0
2025-03-27 15:00:00,user_005,Small Business,55.24,10.37,0,44.87,0
2025-03-27 16:00:00,user_005,Small Business,64.52,5.35,0,59.17,0
2025-03-27 17:00:00,user_005,Small Business,45.75,2.77,0,42.98,0
2025-03-27 18:00:00,user_005,Small Business,57.99,0.0,0,57.99,0
2025-03-27 19:00:00,user_005,Small Business,35.68,0.0,0,35.68,0
2025-03-27 20:00:00,user_005,Small Business,35.11,0.0,0,35.11,0
2025-03-27 21:00:00,user_005,Small Business,37.56,0.0,0,37.56,0
2025-03-27 22:00:00,user_005,Small Business,47.52,0.0,0,47.52,0
